"","x","y","height","r","area","overlap","overflow","forwardOverlap","backwardOverlap","regionX","regionY","regionArea","regionCoveredArea","regionCıııoveredPercentage","regionOverlap","regionOverflow","regionCoveredPercentage"
"1",249,88,151,87,24033,0,0,0,0,400,300,120000,47467,0,186,413,39.5558333333333
"2",80,87,151,87,24033,186,413,0,0,400,300,120000,47467,0,186,413,39.5558333333333
