"","x","y","height","r","area","overlap","overflow","forwardOverlap","backwardOverlap","regionX","regionY","regionArea","regionCoveredArea","regionCıııoveredPercentage","regionOverlap","regionOverflow","regionCoveredPercentage"
"1",243,88,151,87,24033,0,0,0,0,400,300,120000,46961,0,186,919,39.1341666666667
"2",74,87,151,87,24033,186,919,0,0,400,300,120000,46961,0,186,919,39.1341666666667
