"","x","y","height","r","area","overlap","overflow","forwardOverlap","backwardOverlap","regionX","regionY","regionArea","regionCoveredArea","regionCıııoveredPercentage","regionOverlap","regionOverflow","regionCoveredPercentage"
"1",246,88,151,87,24033,0,0,0,0,400,300,120000,47230,0,186,650,39.3583333333333
"2",77,87,151,87,24033,186,650,0,0,400,300,120000,47230,0,186,650,39.3583333333333
