"","x","y","height","r","area","overlap","overflow","forwardOverlap","backwardOverlap","regionX","regionY","regionArea","regionCoveredArea","regionCıııoveredPercentage","regionOverlap","regionOverflow","regionCoveredPercentage"
"1",185,70,148,85,22941,0,1082,0,0,400,300,120000,114954,0,16287,10769,95.795
"2",326,78,149,86,23485,2051,1181,0,0,400,300,120000,114954,0,16287,10769,95.795
"3",57,80,151,87,24033,3539,3265,0,0,400,300,120000,114954,0,16287,10769,95.795
"4",67,227,151,87,24033,1768,2531,0,0,400,300,120000,114954,0,16287,10769,95.795
"5",333,228,151,87,24033,1417,2515,0,0,400,300,120000,114954,0,16287,10769,95.795
"6",198,219,149,86,23485,7512,195,0,0,400,300,120000,114954,0,16287,10769,95.795
