"","x","y","height","r","area","overlap","overflow","forwardOverlap","backwardOverlap","regionX","regionY","regionArea","regionCoveredArea","regionCıııoveredPercentage","regionOverlap","regionOverflow","regionCoveredPercentage"
"1",236,132,132,76,18341,0,0,0,0,400,300,120000,117688,0,29032,27499,98.0733333333333
"2",367,193,144,83,21869,701,5494,0,0,400,300,120000,117688,0,29032,27499,98.0733333333333
"3",280,267,148,85,22941,5702,5890,0,0,400,300,120000,117688,0,29032,27499,98.0733333333333
"4",139,223,151,87,24033,3520,548,0,0,400,300,120000,117688,0,29032,27499,98.0733333333333
"5",161,56,144,83,21869,4416,2408,0,0,400,300,120000,117688,0,29032,27499,98.0733333333333
"6",42,236,137,79,19837,6523,4573,0,0,400,300,120000,117688,0,29032,27499,98.0733333333333
"7",46,83,151,87,24033,5337,4627,0,0,400,300,120000,117688,0,29032,27499,98.0733333333333
"8",326,46,143,82,21369,2906,3959,0,0,400,300,120000,117688,0,29032,27499,98.0733333333333
